item,brand,retail,release,lowestAsk,highestBid,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,lastSale,img_path,brand_enc
Jordan 1 Retro High OG Taxi,Jordan,0.15315315315315314,2022-09-24,0.06395019807583475,0.04555662495989733,0.08648901355773726,0.0,0.07256633415103816,0.1100519782512054,0.061791027760360266,0.07007492287351257,0.07436918990703852,feetflix/Jordan 1 Retro High OG Taxi.jpg,8
Nike Dunk High Blue Chill,Nike,0.11261261261261261,2022-11-23,0.039615166949632144,0.023419955085017645,0.021972884525479196,0.06836248012718601,0.1427656977460768,0.020209964777895564,0.0585988713446959,0.0361392684001763,0.04736609119079238,feetflix/Nike Dunk High Blue Chill.jpg,11
adidas Yeezy Foam RNR Onyx,adidas,0.07207207207207207,2022-06-08,0.10752688172043012,0.06961822264998396,0.1168770453482936,0.0945945945945946,0.07493595528996715,0.28815015559279145,0.17112238499686486,0.056853239312472464,0.09428950863213811,feetflix/adidas Yeezy Foam RNR Onyx.jpg,21
adidas Campus 80s South Park Towelie,adidas,0.09009009009009009,2021-04-20,0.04980192416525184,0.03529034327879371,0.09334580021817049,0.04372019077901431,0.18538972183457447,0.04593834421912936,0.06868836572992078,0.040546496253856326,0.042496679946879154,feetflix/adidas Campus 80s South Park Towelie.jpg,21
Nike Air Max 1 Corduroy Baltic Blue,Nike,0.14414414414414414,2023-03-17,0.039049235993208836,0.035931985883862684,0.05251675237649993,0.07154213036565978,0.08708887802149887,0.0017269090038641726,0.0328336088468335,0.04495372410753637,0.03275785745905268,feetflix/Nike Air Max 1 Corduroy Baltic Blue.jpg,11
New Balance 2002R Protection Pack Rain Cloud,New Balance,0.13513513513513514,2021-08-20,0.0933786078098472,0.14597369265319216,0.14274583138538258,0.11764705882352942,0.6790541659874547,0.041142324658892726,0.06441315624465599,0.10533274570295284,0.06684373616644533,feetflix/New Balance 2002R Protection Pack Rain Cloud.jpg,10
Nike Dunk Low LX Black Suede Team Gold (Women's),Nike,0.10810810810810811,2023-03-09,0.04697226938313526,0.028553095925569455,0.02976468754869877,0.07869634340222575,0.10991437291846409,0.003509386861813083,0.05312660320355698,0.04010577346848833,0.0398406374501992,feetflix/Nike Dunk Low LX Black Suede Team Gold (Women's).jpg,11
New Balance 550 White Black,New Balance,0.0990990990990991,2021-12-01,0.03282399547255235,0.022457491177414177,0.04176406420445691,0.06359300476947537,0.1596366580920309,0.0438993947269432,0.04343612837029015,0.046275892463640375,0.026560424966799473,feetflix/New Balance 550 White Black.jpg,10
Jordan 1 Retro AJKO Low SP Union Sail Leather,Jordan,0.13513513513513514,2023-02-02,0.0730050933786078,0.08662175168431184,0.14274583138538258,0.10333863275039747,0.19134690696851506,0.014259822863591285,0.05449467023884171,0.06787130894667255,0.054891544931385566,feetflix/Jordan 1 Retro AJKO Low SP Union Sail Leather.jpg,8
Jordan 12 Retro SP A Ma Maniére White (Women's),Jordan,0.20270270270270271,2023-03-02,0.06338426711941143,0.11228745588707091,0.13651238896680692,0.10651828298887123,0.22672423732789435,0.004783195978524775,0.05911189648292767,0.09211106214191274,0.09871624612660469,feetflix/Jordan 12 Retro SP A Ma Maniére White (Women's).jpg,8
Nike Dunk Low USC,Nike,0.09009009009009009,2022-10-19,0.05093378607809847,0.04170676932948347,0.04612747389745987,0.09141494435612084,0.23018987450815123,0.08472112984303935,0.08943738243173917,0.0489202291758484,0.058432934926958835,feetflix/Nike Dunk Low USC.jpg,11
Nike Dunk Low Mineral Slate Armory Navy,Nike,0.10810810810810811,2022-12-13,0.043010752688172046,0.026628168110362525,0.026492130278946546,0.07074721780604135,0.1998817840013465,0.026655951851725198,0.05540671492903153,0.0379021595416483,0.04161133244798584,feetflix/Nike Dunk Low Mineral Slate Armory Navy.jpg,11
Jordan 4 Retro SE Black Canvas,Jordan,0.1891891891891892,2022-10-05,0.15789473684210528,0.09785049727301892,0.08337229234844944,0.17806041335453102,0.08752489891339353,0.09601870533119036,0.10055292709342759,0.12075804319083297,0.15847720230190349,feetflix/Jordan 4 Retro SE Black Canvas.jpg,8
Nike Air Max 2017 Triple Black,Nike,0.17117117117117117,2017-01-01,0.035653650254668934,0.030478023740776385,0.026024622097553376,0.05882352941176471,0.16541360358676882,0.014571863351913277,0.04041498033403637,0.03393565447333627,0.05312084993359893,feetflix/Nike Air Max 2017 Triple Black.jpg,11
Nike Dunk Low Retro Pure Platinum Blue Lightning,Nike,0.0990990990990991,2023-02-01,0.040181097906055466,0.05646454924606993,0.0492441951067477,0.075516693163752,0.1465348266717558,0.0066639879629312995,0.05324060878983071,0.036579991185544294,0.03497122620628597,feetflix/Nike Dunk Low Retro Pure Platinum Blue Lightning.jpg,11
Jordan 3 Retro Fire Red (2022),Jordan,0.1891891891891892,2022-09-10,0.09507640067911716,0.0657683670195701,0.06685366993922394,0.0,0.09727109234498398,0.11481380159354374,0.056090748446673895,0.08021154693697664,0.08587870739265162,feetflix/Jordan 3 Retro Fire Red (2022).jpg,8
Nike Dunk Low Setsubun (2022),Nike,0.0990990990990991,2022-06-01,0.06791171477079797,0.04491498235482836,0.10004675081813932,0.09936406995230525,0.0,0.010152002188557944,0.071937524938722,0.07139709122961657,0.05090748118636565,feetflix/Nike Dunk Low Setsubun (2022).jpg,11
Nike SB Dunk Low Pro Fly Streetwear Gardenia,Nike,0.10810810810810811,2023-03-25,0.10639501980758348,0.09079242861726018,0.06342527660900733,0.12718600953895073,0.2545699362932393,0.0011626714085422151,0.10722225389044064,0.1097399735566329,0.08986277113767153,feetflix/Nike SB Dunk Low Pro Fly Streetwear Gardenia.jpg,11
Jordan 5 Retro DJ Khaled We The Best Crimson Bliss,Jordan,0.20270270270270271,2022-11-28,0.06338426711941143,0.0737888995829323,0.3376967430263363,0.08426073131955486,0.15210105082360237,0.04186899428923161,0.04229607250755288,0.08197443807844866,0.06905710491367863,feetflix/Jordan 5 Retro DJ Khaled We The Best Crimson Bliss.jpg,8
Nike SB Dunk Low Sandy Bodecker,Nike,0.11711711711711711,2022-12-17,0.05489530277306169,0.06416426050689765,0.14679756895745677,0.0794912559618442,0.10863149078060992,0.03831258762780836,0.08134298580630452,0.0749228735125606,0.07259849490925188,feetflix/Nike SB Dunk Low Sandy Bodecker.jpg,11
NikeCraft General Purpose Shoe Tom Sachs Field Brown,Nike,0.0990990990990991,2023-02-07,0.02320316921335597,0.020853384664741736,0.06358111266947172,0.04689984101748808,0.15493584926664997,0.02147949936736997,0.052727583651598936,0.03834288232701631,0.03452855245683931,feetflix/NikeCraft General Purpose Shoe Tom Sachs Field Brown.jpg,11
adidas Yeezy Boost 350 V2 Zebra,adidas,0.1981981981981982,2017-02-25,0.14601018675721564,0.08822585819698428,0.0712170796322269,0.16295707472178061,0.057794635485209085,0.15547310467462297,0.08122898022003079,0.10753635962979285,0.1336874723328907,feetflix/adidas Yeezy Boost 350 V2 Zebra.jpg,21
Nike Air Force 1 Low '07 White (Women's),Nike,0.0990990990990991,2018-01-01,0.02207130730050934,0.010266281681103624,0.014492753623188404,0.04292527821939587,0.1596432845493545,0.05326915843107752,0.04423416747420624,0.021154693697664168,0.027445772465692783,feetflix/Nike Air Force 1 Low '07 White (Women's).jpg,11
Nike Air Max 97 Triple White Wolf Grey,Nike,0.14414414414414414,2017-08-01,0.035653650254668934,0.022457491177414177,0.026647966339410942,0.0397456279809221,0.17679918256022456,0.03924016003829976,0.03995895798894147,0.0379021595416483,0.04161133244798584,feetflix/Nike Air Max 97 Triple White Wolf Grey.jpg,11
adidas Yeezy Boost 350 V2 Beluga Reflective,adidas,0.21621621621621623,2021-12-18,0.12676853423882287,0.08373435996150144,0.05781517843228924,0.14069952305246425,0.11723925884400127,0.10568768594193481,0.06019494955252808,0.10665491405905686,0.10801239486498451,feetflix/adidas Yeezy Boost 350 V2 Beluga Reflective.jpg,21
Nike Dunk Low Retro White Black Panda (2021) (TD),Nike,0.04504504504504504,2021-03-10,0.018109790605546124,0.011228745588707088,0.007324294841826399,0.031796502384737683,0.03643491294823014,0.060420442499059604,0.07803682380436643,0.007933010136624064,0.016821602478972998,feetflix/Nike Dunk Low Retro White Black Panda (2021) (TD).jpg,11
adidas Yeezy Boost 350 V2 Slate,adidas,0.2072072072072072,2022-09-03,0.10979060554612338,0.0763554700032082,0.06420445691132928,0.1192368839427663,0.25889701292556766,0.08050644598707382,0.05933990765547513,0.09211106214191274,0.10137228862328464,feetflix/adidas Yeezy Boost 350 V2 Slate.jpg,21
Nike Dunk Low Peach Cream (Women's),Nike,0.09009009009009009,2022-09-17,0.044142614601018676,0.025665704202759064,0.03880317905563348,0.07631160572337044,0.1092676306836781,0.04178777827172315,0.0760417260445762,0.0361392684001763,0.048251438689685705,feetflix/Nike Dunk Low Peach Cream (Women's).jpg,11
Jordan 11 Retro Cherry (2022) (GS),Jordan,0.16666666666666666,2022-12-10,0.06112054329371816,0.05293551491819057,0.038023998753311514,0.09538950715421304,0.13995873042378845,0.07439387203775262,0.04172604457618424,0.06698986337593654,0.05312084993359893,feetflix/Jordan 11 Retro Cherry (2022) (GS).jpg,8
Jordan 1 Mid True Blue,Jordan,0.11261261261261261,2022-12-02,0.039049235993208836,0.032082130253448825,0.030232195730091945,0.0794912559618442,0.10430573943974628,0.010117805970659643,0.06401413669269795,0.040546496253856326,0.052678176184152284,feetflix/Jordan 1 Mid True Blue.jpg,8
adidas Yeezy Slide Glow Green (2022) (Restock),adidas,0.05405405405405406,2022-05-31,0.028296547821165818,0.0356111645813282,0.05064671965092722,0.0397456279809221,0.14681578846227758,0.1279793454843894,0.10955936840905206,0.023799030409872194,0.038069942452412575,feetflix/adidas Yeezy Slide Glow Green (2022) (Restock).jpg,21
Nike Dunk Low SE Lottery Pack Grey Fog,Nike,0.10810810810810811,2022-08-31,0.07809847198641766,0.06416426050689765,0.04628330995792426,0.10095389507154214,0.14620350380557445,0.06652874192114351,0.12147295217465658,0.06698986337593654,0.10314298362107127,feetflix/Nike Dunk Low SE Lottery Pack Grey Fog.jpg,11
Jordan 1 Low SE Concord (GS),Jordan,0.08558558558558559,2023-01-17,0.03395585738539898,0.021815848572345205,0.015895278167367927,0.06359300476947537,0.1817716761358742,0.00923297883254112,0.05666077637804253,0.02908770383428823,0.03054448871181939,feetflix/Jordan 1 Low SE Concord (GS).jpg,8
Jordan 1 Mid White Black Red (2022),Jordan,0.10810810810810811,2022-06-01,0.03678551216751556,0.04010266281681103,0.018856163316191363,0.0397456279809221,0.18554213035301786,0.06106589611189002,0.047825343441828656,0.031732040546496254,0.03452855245683931,feetflix/Jordan 1 Mid White Black Red (2022).jpg,8
Nike Dunk Low Essential Paisley Pack Pink (Women's),Nike,0.0990990990990991,2023-02-07,0.04980192416525184,0.027269810715431504,0.043010752688172046,0.08664546899841018,0.11328061323886655,0.016815990151489244,0.06053696631134926,0.04583516967827238,0.041168658698539175,feetflix/Nike Dunk Low Essential Paisley Pack Pink (Women's).jpg,11
New Balance 550 Sea Salt Pine Green,New Balance,0.10810810810810811,2023-02-05,0.031692133559705724,0.019890920757138275,0.04129655602306373,0.06597774244833068,0.22568255823662017,0.0031289539376944905,0.053069600410420116,0.03481710004407228,0.03939796370075255,feetflix/New Balance 550 Sea Salt Pine Green.jpg,10
Jordan 4 Retro SE Craft Photon Dust (GS),Jordan,0.13513513513513514,2023-02-11,0.05489530277306169,0.03849855630413859,0.033660589060308554,0.09300476947535771,0.1123794150428533,0.01056235680333755,0.07359060593969105,0.0621419127368885,0.07746790615316512,feetflix/Jordan 4 Retro SE Craft Photon Dust (GS).jpg,8
Jordan 2 Retro Lucky Green,Jordan,0.15765765765765766,2023-02-03,0.0588568194680249,0.03529034327879371,0.051581736013713575,0.08346581875993642,0.09688940840314307,0.009134664706083507,0.04417716468106938,0.050683120317320404,0.052678176184152284,feetflix/Jordan 2 Retro Lucky Green.jpg,8
Nike Dunk Low SE Lottery Pack Malachite Green,Nike,0.10810810810810811,2022-08-31,0.07526881720430108,0.0657683670195701,0.04675081813931743,0.0985691573926868,0.1258099187463803,0.06161303559826283,0.08846833494841248,0.05861613045394447,0.07259849490925188,feetflix/Nike Dunk Low SE Lottery Pack Malachite Green.jpg,11
Nike SB Dunk Low Concepts Orange Lobster,Nike,0.10810810810810811,2022-12-20,0.13299377475947935,0.20692974013474497,0.26180458158017766,0.1891891891891892,0.2917125548836328,0.031631501555927914,0.25161032890611645,0.20096959012780963,0.22443559096945553,feetflix/Nike SB Dunk Low Concepts Orange Lobster.jpg,11
Jordan 1 Retro AJKO Low SP Union White Canvas,Jordan,0.13513513513513514,2023-02-02,0.04187889077532542,0.03368623676612127,0.07729468599033816,0.07154213036565978,0.16705431442009883,0.012161029990083096,0.060251952345664946,0.05641251652710445,0.06197432492253209,feetflix/Jordan 1 Retro AJKO Low SP Union White Canvas.jpg,8
New Balance 550 Aime Leon Dore Brown,New Balance,0.11711711711711711,2022-06-21,0.06055461233729485,0.04170676932948347,0.1039426523297491,0.09538950715421304,0.17265897202442249,0.00798909140649044,0.05506469817021035,0.10180696342000882,0.046038069942452416,feetflix/New Balance 550 Aime Leon Dore Brown.jpg,10
Jordan 1 Retro High OG Starfish (Women's),Jordan,0.16216216216216217,2022-10-27,0.04753820033955858,0.0436316971446904,0.07433380084151472,0.08585055643879173,0.11740889615148611,0.06384861334336421,0.05033346633985066,0.05729396209784046,0.06330234617087206,feetflix/Jordan 1 Retro High OG Starfish (Women's).jpg,8
Jordan 1 Retro High OG Reverse Laney (Women's),Jordan,0.16216216216216217,2023-02-17,0.04584040747028863,0.06384343920436317,0.0657628175159732,0.075516693163752,0.24525313729621986,0.007198303867592244,0.048167360200649836,0.056853239312472464,0.06020362992474547,feetflix/Jordan 1 Retro High OG Reverse Laney (Women's).jpg,8
Air Max 95 Anatomy of Air GID,Nike,0.16216216216216217,2022-06-23,0.028296547821165818,0.017645171639396856,0.026336294218482156,0.05166931637519873,0.16587745559942269,0.005471394863728072,0.03551274012426609,0.035698545614808286,0.04293935369632581,feetflix/Air Max 95 Anatomy of Air GID.jpg,11
Jordan 1 Low Aluminum (Women's),Jordan,0.09009009009009009,2022-11-10,0.062252405206564804,0.03849855630413859,0.030543867851020725,0.07790143084260732,0.13636188938852375,0.038380980063604964,0.10186399133557546,0.04583516967827238,0.0681717574147853,feetflix/Jordan 1 Low Aluminum (Women's).jpg,8
Jordan 1 Mid Light Smoke Grey,Jordan,0.1036036036036036,2020-06-09,0.08036219581211092,0.08822585819698428,0.08056724326009039,0.09300476947535771,0.12236416093809431,0.0943559142358855,0.10807729578749359,0.05993829881004849,0.08632138114209828,feetflix/Jordan 1 Mid Light Smoke Grey.jpg,8
Nike Court Legacy Lift White Black (Women's),Nike,0.07207207207207207,2022-07-02,0.02037351443123939,0.008341353865896694,0.013246065139473275,0.0397456279809221,0.11717034368783555,0.06326300311185581,0.05711679872313744,0.017188188629352136,0.02390438247011952,feetflix/Nike Court Legacy Lift White Black (Women's).jpg,11
Jordan 13 Retro Black University Blue,Jordan,0.18018018018018017,2022-12-23,0.06168647425014148,0.04491498235482836,0.07090540751129812,0.09618441971383149,0.09303015965786275,0.016153438429709673,0.038704896539930464,0.055531070956368445,0.054006197432492256,feetflix/Jordan 13 Retro Black University Blue.jpg,8
Nike Dunk Low Photon Dust (Women's),Nike,0.09009009009009009,2021-05-19,0.07187323146576118,0.06095604748155277,0.059217702976468764,0.11446740858505565,0.12574497946460875,0.004193311219779092,0.09684774553953146,0.11855442926399296,0.06418769366976539,feetflix/Nike Dunk Low Photon Dust (Women's).jpg,11
Jordan 12 Retro SP A Ma Maniére Black (Women's),Jordan,0.20270270270270271,2023-02-24,0.03678551216751556,0.09143407122232916,0.06498363721365125,0.04213036565977743,0.22683423651946655,0.0056551995349314365,0.0540386478937468,0.08329660643455267,0.08986277113767153,feetflix/Jordan 12 Retro SP A Ma Maniére Black (Women's).jpg,8
adidas Yeezy Slide Pure (Restock Pair),adidas,0.05405405405405406,2021-12-13,0.07526881720430108,0.05614372794353545,0.03537478572541686,0.028616852146263912,0.16312349993572337,0.2699834148343193,0.16012084592145015,0.04803878360511239,0.06197432492253209,feetflix/adidas Yeezy Slide Pure (Restock Pair).jpg,21
Jordan 4 Retro Red Thunder,Jordan,0.17117117117117117,2022-01-15,0.1867572156196944,0.11228745588707091,0.11609786504597164,0.1550079491255962,0.11374579054298517,0.08220770782751427,0.1240950806589523,0.13442044953724108,0.17662682602921648,feetflix/Jordan 4 Retro Red Thunder.jpg,8
Jordan 4 Retro Canyon Purple (Women's),Jordan,0.18018018018018017,2022-10-15,0.0690435766836446,0.08982996470965672,0.06669783387875955,0.0985691573926868,0.4420019322749556,0.06672537017405875,0.05067548309867184,0.08241516086381667,0.07259849490925188,feetflix/Jordan 4 Retro Canyon Purple (Women's).jpg,8
adidas Forum Buckle Low Bad Bunny Last Forum,adidas,0.14414414414414414,2022-12-10,0.07470288624787776,0.05646454924606993,0.06965871902758299,0.11764705882352942,0.15498753563377424,0.04006941832233355,0.07934788804651428,0.0868223887174967,0.09074811863656486,feetflix/adidas Forum Buckle Low Bad Bunny Last Forum.jpg,21
Jordan 4 Retro Midnight Navy (GS),Jordan,0.14414414414414414,2022-10-29,0.07809847198641766,0.05389797882579403,0.04269908056724325,0.109697933227345,0.223902691799494,0.037868036795130455,0.07883486290828251,0.08197443807844866,0.08986277113767153,feetflix/Jordan 4 Retro Midnight Navy (GS).jpg,8
Nike Air Max 1 Crepe Brown (2022),Nike,0.16216216216216217,2022-09-15,0.038483305036785515,0.026628168110362525,0.06139940782297024,0.031796502384737683,0.2609869975654396,0.019436275347946518,0.03579775408995041,0.05244601145879242,0.04293935369632581,feetflix/Nike Air Max 1 Crepe Brown (2022).jpg,11
